timestamp,x,y,z,w,toCompare
1.46E+15,0.328186,0.115356,-0.233398,-0.908081,0.328186 0.115356 -0.233398
1.46E+15,0.32782,0.115356,-0.233459,-0.908142,0.32782 0.115356 -0.233459
1.46E+15,0.32782,0.115295,-0.233459,-0.908203,0.32782 0.115295 -0.233459
1.46E+15,0.32782,0.115295,-0.233459,-0.908203,0.32782 0.115295 -0.233459
1.46E+15,0.328003,0.115173,-0.233948,-0.90802,0.328003 0.115173 -0.233948
1.46E+15,0.328552,0.115295,-0.23468,-0.907593,0.328552 0.115295 -0.23468
1.46E+15,0.328979,0.116394,-0.235168,-0.907166,0.328979 0.116394 -0.235168
1.46E+15,0.329346,0.116638,-0.234741,-0.907104,0.329346 0.116638 -0.234741
1.46E+15,0.330017,0.115845,-0.235107,-0.90686,0.330017 0.115845 -0.235107
1.46E+15,0.329224,0.115112,-0.235168,-0.907227,0.329224 0.115112 -0.235168
1.46E+15,0.329407,0.115479,-0.235229,-0.907104,0.329407 0.115479 -0.235229
1.46E+15,0.328857,0.116211,-0.235107,-0.907227,0.328857 0.116211 -0.235107
1.46E+15,0.327515,0.116638,-0.235168,-0.907654,0.327515 0.116638 -0.235168
1.46E+15,0.327271,0.117249,-0.235046,-0.907715,0.327271 0.117249 -0.235046
1.46E+15,0.327759,0.117676,-0.234802,-0.907532,0.327759 0.117676 -0.234802
1.46E+15,0.327881,0.117676,-0.234863,-0.907471,0.327881 0.117676 -0.234863
1.46E+15,0.328247,0.117188,-0.235046,-0.907349,0.328247 0.117188 -0.235046
1.46E+15,0.328735,0.117004,-0.235046,-0.907227,0.328735 0.117004 -0.235046
1.46E+15,0.328918,0.11676,-0.235168,-0.907166,0.328918 0.11676 -0.235168
1.46E+15,0.328796,0.116333,-0.235229,-0.907227,0.328796 0.116333 -0.235229
1.46E+15,0.328918,0.116333,-0.235168,-0.907227,0.328918 0.116333 -0.235168
1.46E+15,0.329163,0.116577,-0.235229,-0.907104,0.329163 0.116577 -0.235229
1.46E+15,0.328979,0.116821,-0.235413,-0.907043,0.328979 0.116821 -0.235413
1.46E+15,0.328735,0.117065,-0.235596,-0.907043,0.328735 0.117065 -0.235596
1.46E+15,0.32843,0.117188,-0.235718,-0.907166,0.32843 0.117188 -0.235718
1.46E+15,0.32843,0.117188,-0.235718,-0.907166,0.32843 0.117188 -0.235718
1.46E+15,0.32843,0.117188,-0.235718,-0.907104,0.32843 0.117188 -0.235718
1.46E+15,0.328491,0.117126,-0.235718,-0.907104,0.328491 0.117126 -0.235718
1.46E+15,0.32843,0.117126,-0.235718,-0.907104,0.32843 0.117126 -0.235718
1.46E+15,0.32843,0.117126,-0.235718,-0.907104,0.32843 0.117126 -0.235718
1.46E+15,0.32843,0.117126,-0.235718,-0.907166,0.32843 0.117126 -0.235718
1.46E+15,0.328613,0.11731,-0.235718,-0.907043,0.328613 0.11731 -0.235718
1.46E+15,0.328613,0.11731,-0.235718,-0.907043,0.328613 0.11731 -0.235718
1.46E+15,0.328613,0.11731,-0.235718,-0.907043,0.328613 0.11731 -0.235718
1.46E+15,0.328613,0.117493,-0.235779,-0.907043,0.328613 0.117493 -0.235779
1.46E+15,0.328796,0.117615,-0.23584,-0.906921,0.328796 0.117615 -0.23584
1.46E+15,0.329041,0.117676,-0.235901,-0.906799,0.329041 0.117676 -0.235901
1.46E+15,0.329285,0.117676,-0.236023,-0.906677,0.329285 0.117676 -0.236023
1.46E+15,0.329285,0.117615,-0.236023,-0.906677,0.329285 0.117615 -0.236023
1.46E+15,0.329285,0.117615,-0.236023,-0.906677,0.329285 0.117615 -0.236023
1.46E+15,0.329285,0.117615,-0.236023,-0.906677,0.329285 0.117615 -0.236023
1.46E+15,0.329224,0.117615,-0.236023,-0.906677,0.329224 0.117615 -0.236023
1.46E+15,0.329224,0.117615,-0.236023,-0.906677,0.329224 0.117615 -0.236023
1.46E+15,0.329224,0.117615,-0.236023,-0.906677,0.329224 0.117615 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906677,0.329224 0.117554 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906677,0.329224 0.117554 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906677,0.329224 0.117554 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906738,0.329224 0.117554 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906738,0.329224 0.117554 -0.236023
1.46E+15,0.329224,0.117554,-0.236023,-0.906738,0.329224 0.117554 -0.236023
1.46E+15,0.328979,0.117493,-0.236389,-0.906738,0.328979 0.117493 -0.236389
1.46E+15,0.329041,0.117493,-0.236389,-0.906677,0.329041 0.117493 -0.236389
1.46E+15,0.328857,0.11731,-0.236267,-0.906799,0.328857 0.11731 -0.236267
1.46E+15,0.328003,0.116699,-0.236267,-0.907227,0.328003 0.116699 -0.236267
1.46E+15,0.327332,0.115967,-0.236267,-0.907532,0.327332 0.115967 -0.236267
1.46E+15,0.327454,0.115723,-0.236267,-0.907532,0.327454 0.115723 -0.236267
1.46E+15,0.327209,0.115662,-0.236328,-0.907593,0.327209 0.115662 -0.236328
1.46E+15,0.327026,0.115662,-0.236572,-0.907593,0.327026 0.115662 -0.236572
1.46E+15,0.327026,0.115601,-0.236572,-0.907593,0.327026 0.115601 -0.236572
1.46E+15,0.327087,0.115723,-0.236633,-0.907593,0.327087 0.115723 -0.236633
1.46E+15,0.327515,0.115784,-0.236938,-0.907349,0.327515 0.115784 -0.236938
1.46E+15,0.327881,0.115662,-0.237793,-0.906982,0.327881 0.115662 -0.237793
1.46E+15,0.328186,0.116333,-0.238342,-0.906616,0.328186 0.116333 -0.238342
1.46E+15,0.328552,0.117432,-0.237366,-0.906616,0.328552 0.117432 -0.237366
1.46E+15,0.329102,0.117249,-0.237854,-0.906311,0.329102 0.117249 -0.237854
1.46E+15,0.328125,0.116577,-0.237732,-0.906799,0.328125 0.116577 -0.237732
1.46E+15,0.328064,0.116516,-0.237732,-0.906799,0.328064 0.116516 -0.237732
1.46E+15,0.328064,0.117065,-0.237732,-0.906738,0.328064 0.117065 -0.237732
1.46E+15,0.327515,0.117371,-0.237732,-0.906921,0.327515 0.117371 -0.237732
1.46E+15,0.326904,0.117981,-0.237549,-0.907104,0.326904 0.117981 -0.237549
1.46E+15,0.326904,0.118652,-0.237427,-0.907043,0.326904 0.118652 -0.237427
1.46E+15,0.326782,0.118591,-0.237549,-0.907043,0.326782 0.118591 -0.237549
1.46E+15,0.326965,0.118164,-0.237488,-0.907043,0.326965 0.118164 -0.237488
1.46E+15,0.327759,0.117432,-0.23761,-0.90686,0.327759 0.117432 -0.23761
1.46E+15,0.32843,0.11731,-0.23761,-0.906616,0.32843 0.11731 -0.23761
1.46E+15,0.32843,0.117493,-0.237793,-0.906555,0.32843 0.117493 -0.237793
1.46E+15,0.328247,0.117615,-0.237915,-0.906555,0.328247 0.117615 -0.237915
1.46E+15,0.328247,0.117798,-0.238037,-0.906494,0.328247 0.117798 -0.238037
1.46E+15,0.328735,0.118408,-0.238159,-0.90625,0.328735 0.118408 -0.238159
1.46E+15,0.328674,0.118835,-0.238098,-0.906189,0.328674 0.118835 -0.238098
1.46E+15,0.328064,0.118774,-0.238403,-0.906372,0.328064 0.118774 -0.238403
1.46E+15,0.327759,0.118835,-0.238647,-0.906372,0.327759 0.118835 -0.238647
1.46E+15,0.327759,0.118835,-0.238647,-0.906372,0.327759 0.118835 -0.238647
1.46E+15,0.327942,0.119019,-0.23877,-0.90625,0.327942 0.119019 -0.23877
1.46E+15,0.327942,0.119019,-0.23877,-0.90625,0.327942 0.119019 -0.23877
1.46E+15,0.327881,0.119202,-0.238831,-0.90625,0.327881 0.119202 -0.238831
1.46E+15,0.328064,0.119385,-0.23877,-0.906189,0.328064 0.119385 -0.23877
1.46E+15,0.328064,0.119385,-0.23877,-0.906189,0.328064 0.119385 -0.23877
1.46E+15,0.328064,0.119385,-0.23877,-0.906189,0.328064 0.119385 -0.23877
1.46E+15,0.328064,0.119324,-0.23877,-0.906189,0.328064 0.119324 -0.23877
1.46E+15,0.328003,0.119324,-0.238831,-0.906189,0.328003 0.119324 -0.238831
1.46E+15,0.328003,0.119324,-0.238831,-0.906189,0.328003 0.119324 -0.238831
1.46E+15,0.328064,0.119507,-0.238831,-0.906128,0.328064 0.119507 -0.238831
1.46E+15,0.327942,0.119568,-0.238953,-0.906128,0.327942 0.119568 -0.238953
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327637,0.119568,-0.239075,-0.906189,0.327637 0.119568 -0.239075
1.46E+15,0.327637,0.119568,-0.239075,-0.906189,0.327637 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327698,0.119568,-0.239075,-0.906189,0.327698 0.119568 -0.239075
1.46E+15,0.327454,0.119751,-0.239197,-0.90625,0.327454 0.119751 -0.239197
1.46E+15,0.327454,0.119751,-0.239197,-0.90625,0.327454 0.119751 -0.239197
1.46E+15,0.327454,0.119751,-0.239197,-0.90625,0.327454 0.119751 -0.239197
1.46E+15,0.327515,0.119812,-0.239197,-0.906189,0.327515 0.119812 -0.239197
1.46E+15,0.32666,0.11969,-0.23938,-0.906494,0.32666 0.11969 -0.23938
1.46E+15,0.325684,0.119263,-0.239624,-0.906799,0.325684 0.119263 -0.239624
1.46E+15,0.325684,0.119263,-0.239624,-0.906799,0.325684 0.119263 -0.239624
1.46E+15,0.325684,0.119263,-0.239685,-0.906799,0.325684 0.119263 -0.239685
1.46E+15,0.325623,0.119263,-0.239685,-0.906799,0.325623 0.119263 -0.239685
1.46E+15,0.325439,0.119019,-0.239807,-0.906921,0.325439 0.119019 -0.239807
1.46E+15,0.325378,0.118958,-0.239807,-0.906921,0.325378 0.118958 -0.239807
1.46E+15,0.325562,0.119141,-0.239868,-0.906799,0.325562 0.119141 -0.239868
1.46E+15,0.325806,0.119385,-0.239868,-0.906677,0.325806 0.119385 -0.239868
1.46E+15,0.325806,0.119324,-0.240173,-0.906616,0.325806 0.119324 -0.240173
1.46E+15,0.325989,0.11908,-0.240967,-0.906372,0.325989 0.11908 -0.240967
1.46E+15,0.32666,0.119995,-0.241394,-0.905884,0.32666 0.119995 -0.241394
1.46E+15,0.327759,0.119507,-0.24176,-0.905457,0.327759 0.119507 -0.24176
1.46E+15,0.328918,0.118286,-0.242249,-0.90509,0.328918 0.118286 -0.242249
1.46E+15,0.328064,0.117737,-0.242004,-0.905518,0.328064 0.117737 -0.242004
1.46E+15,0.327332,0.118042,-0.241638,-0.905884,0.327332 0.118042 -0.241638
1.46E+15,0.325684,0.119324,-0.241577,-0.906311,0.325684 0.119324 -0.241577
1.46E+15,0.324402,0.119995,-0.241394,-0.906677,0.324402 0.119995 -0.241394
1.46E+15,0.324646,0.120422,-0.24115,-0.906616,0.324646 0.120422 -0.24115
1.46E+15,0.325806,0.1203,-0.241089,-0.90625,0.325806 0.1203 -0.241089
1.46E+15,0.326965,0.119812,-0.241211,-0.905884,0.326965 0.119812 -0.241211
1.46E+15,0.327515,0.119568,-0.241577,-0.90564,0.327515 0.119568 -0.241577
1.46E+15,0.327454,0.119446,-0.241638,-0.90564,0.327454 0.119446 -0.241638
1.46E+15,0.327332,0.119385,-0.241638,-0.905701,0.327332 0.119385 -0.241638
1.46E+15,0.327087,0.119324,-0.241394,-0.905823,0.327087 0.119324 -0.241394
1.46E+15,0.327332,0.119446,-0.241394,-0.905762,0.327332 0.119446 -0.241394
1.46E+15,0.327576,0.119629,-0.241516,-0.905579,0.327576 0.119629 -0.241516
1.46E+15,0.327515,0.119873,-0.241699,-0.905518,0.327515 0.119873 -0.241699
1.46E+15,0.327515,0.119995,-0.241821,-0.905457,0.327515 0.119995 -0.241821
1.46E+15,0.327576,0.120117,-0.242004,-0.905396,0.327576 0.120117 -0.242004
1.46E+15,0.328003,0.120483,-0.241943,-0.905212,0.328003 0.120483 -0.241943
1.46E+15,0.328186,0.120605,-0.24176,-0.905151,0.328186 0.120605 -0.24176
1.46E+15,0.328186,0.120605,-0.24176,-0.905151,0.328186 0.120605 -0.24176
1.46E+15,0.328186,0.120605,-0.24176,-0.905151,0.328186 0.120605 -0.24176
1.46E+15,0.328308,0.120789,-0.241821,-0.90509,0.328308 0.120789 -0.241821
1.46E+15,0.328308,0.120728,-0.241821,-0.90509,0.328308 0.120728 -0.241821
1.46E+15,0.328308,0.120728,-0.241821,-0.90509,0.328308 0.120728 -0.241821
1.46E+15,0.328308,0.120728,-0.241821,-0.90509,0.328308 0.120728 -0.241821
1.46E+15,0.328308,0.120728,-0.241821,-0.90509,0.328308 0.120728 -0.241821
1.46E+15,0.328308,0.120728,-0.241821,-0.90509,0.328308 0.120728 -0.241821
1.46E+15,0.328247,0.120728,-0.241821,-0.90509,0.328247 0.120728 -0.241821
1.46E+15,0.328247,0.120728,-0.241821,-0.90509,0.328247 0.120728 -0.241821
1.46E+15,0.328247,0.120728,-0.241821,-0.905151,0.328247 0.120728 -0.241821
1.46E+15,0.328186,0.120728,-0.241821,-0.905151,0.328186 0.120728 -0.241821
1.46E+15,0.328186,0.120728,-0.241821,-0.905151,0.328186 0.120728 -0.241821
1.46E+15,0.328186,0.120728,-0.241821,-0.905151,0.328186 0.120728 -0.241821
1.46E+15,0.328186,0.120728,-0.241821,-0.905151,0.328186 0.120728 -0.241821
1.46E+15,0.328186,0.120667,-0.242004,-0.90509,0.328186 0.120667 -0.242004
1.46E+15,0.327942,0.120667,-0.242249,-0.90509,0.327942 0.120667 -0.242249
1.46E+15,0.327942,0.120667,-0.242249,-0.905151,0.327942 0.120667 -0.242249
1.46E+15,0.328064,0.120728,-0.242432,-0.905029,0.328064 0.120728 -0.242432
1.46E+15,0.328247,0.120972,-0.242615,-0.904907,0.328247 0.120972 -0.242615
1.46E+15,0.328247,0.120972,-0.242554,-0.904846,0.328247 0.120972 -0.242554
1.46E+15,0.328064,0.120789,-0.242432,-0.905029,0.328064 0.120789 -0.242432
1.46E+15,0.327393,0.120239,-0.24231,-0.905334,0.327393 0.120239 -0.24231
1.46E+15,0.327148,0.119507,-0.242493,-0.905518,0.327148 0.119507 -0.242493
1.46E+15,0.327637,0.119202,-0.242554,-0.905334,0.327637 0.119202 -0.242554
1.46E+15,0.327148,0.119019,-0.242676,-0.905518,0.327148 0.119019 -0.242676
1.46E+15,0.326721,0.118713,-0.242981,-0.90564,0.326721 0.118713 -0.242981
1.46E+15,0.32666,0.118713,-0.242981,-0.90564,0.32666 0.118713 -0.242981
1.46E+15,0.326782,0.119019,-0.24292,-0.905579,0.326782 0.119019 -0.24292
1.46E+15,0.327271,0.119263,-0.243164,-0.905334,0.327271 0.119263 -0.243164
1.46E+15,0.327515,0.119019,-0.243896,-0.905029,0.327515 0.119019 -0.243896
1.46E+15,0.32782,0.119446,-0.244568,-0.904724,0.32782 0.119446 -0.244568
1.46E+15,0.328552,0.121155,-0.244751,-0.904175,0.328552 0.121155 -0.244751
1.46E+15,0.329224,0.120911,-0.246216,-0.903564,0.329224 0.120911 -0.246216
1.46E+15,0.329224,0.119995,-0.246277,-0.903687,0.329224 0.119995 -0.246277
1.46E+15,0.328735,0.119751,-0.245972,-0.903931,0.328735 0.119751 -0.245972
1.46E+15,0.328674,0.120544,-0.245667,-0.903992,0.328674 0.120544 -0.245667
1.46E+15,0.327087,0.121277,-0.245361,-0.904541,0.327087 0.121277 -0.245361
1.46E+15,0.32605,0.121521,-0.245422,-0.904846,0.32605 0.121521 -0.245422
1.46E+15,0.326782,0.121704,-0.2453,-0.904602,0.326782 0.121704 -0.2453
1.46E+15,0.327942,0.121826,-0.245178,-0.904175,0.327942 0.121826 -0.245178
1.46E+15,0.328369,0.121582,-0.245361,-0.903992,0.328369 0.121582 -0.245361
1.46E+15,0.328369,0.121338,-0.245483,-0.903992,0.328369 0.121338 -0.245483
1.46E+15,0.328369,0.121155,-0.245605,-0.903992,0.328369 0.121155 -0.245605
1.46E+15,0.328491,0.121277,-0.245544,-0.903992,0.328491 0.121277 -0.245544
1.46E+15,0.328491,0.121521,-0.245483,-0.903931,0.328491 0.121521 -0.245483
1.46E+15,0.328491,0.121826,-0.245544,-0.90387,0.328491 0.121826 -0.245544
1.46E+15,0.328491,0.122314,-0.2453,-0.90387,0.328491 0.122314 -0.2453
1.46E+15,0.328491,0.122437,-0.245667,-0.903748,0.328491 0.122437 -0.245667
1.46E+15,0.328247,0.122375,-0.245728,-0.90387,0.328247 0.122375 -0.245728
1.46E+15,0.328247,0.122375,-0.245728,-0.90387,0.328247 0.122375 -0.245728
1.46E+15,0.328247,0.122437,-0.245728,-0.903809,0.328247 0.122437 -0.245728
1.46E+15,0.328308,0.122437,-0.245728,-0.903809,0.328308 0.122437 -0.245728
1.46E+15,0.32843,0.12262,-0.245667,-0.903748,0.32843 0.12262 -0.245667
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122681,-0.245667,-0.903748,0.328552 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328369,0.122559,-0.245789,-0.903748,0.328369 0.122559 -0.245789
1.46E+15,0.328369,0.122498,-0.245789,-0.903748,0.328369 0.122498 -0.245789
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.12262,-0.24585,-0.903687,0.328491 0.12262 -0.24585
1.46E+15,0.328369,0.12262,-0.246155,-0.903625,0.328369 0.12262 -0.246155
1.46E+15,0.328369,0.12262,-0.246155,-0.903625,0.328369 0.12262 -0.246155
1.46E+15,0.328064,0.122559,-0.246216,-0.903748,0.328064 0.122559 -0.246216
1.46E+15,0.328064,0.122559,-0.246216,-0.903748,0.328064 0.122559 -0.246216
1.46E+15,0.327393,0.122131,-0.246216,-0.904053,0.327393 0.122131 -0.246216
1.46E+15,0.326965,0.121643,-0.246399,-0.904236,0.326965 0.121643 -0.246399
1.46E+15,0.32666,0.121399,-0.246338,-0.904419,0.32666 0.121399 -0.246338
1.46E+15,0.32605,0.12146,-0.246338,-0.904602,0.32605 0.12146 -0.246338
1.46E+15,0.326111,0.121582,-0.246643,-0.90448,0.326111 0.121582 -0.246643
1.46E+15,0.32605,0.121643,-0.246826,-0.904419,0.32605 0.121643 -0.246826
1.46E+15,0.325989,0.121826,-0.247192,-0.904358,0.325989 0.121826 -0.247192
1.46E+15,0.326477,0.122314,-0.247681,-0.903992,0.326477 0.122314 -0.247681
1.46E+15,0.326965,0.123596,-0.247742,-0.903564,0.326965 0.123596 -0.247742
1.46E+15,0.327454,0.12323,-0.248535,-0.903259,0.327454 0.12323 -0.248535
1.46E+15,0.327332,0.122559,-0.248535,-0.903381,0.327332 0.122559 -0.248535
1.46E+15,0.326477,0.122253,-0.248291,-0.903809,0.326477 0.122253 -0.248291
1.46E+15,0.326782,0.12262,-0.248413,-0.903625,0.326782 0.12262 -0.248413
1.46E+15,0.326355,0.123108,-0.248474,-0.903687,0.326355 0.123108 -0.248474
1.46E+15,0.326111,0.123413,-0.248413,-0.903748,0.326111 0.123413 -0.248413
1.46E+15,0.325745,0.12384,-0.248169,-0.90387,0.325745 0.12384 -0.248169
1.46E+15,0.325745,0.12384,-0.248169,-0.90387,0.325745 0.12384 -0.248169
1.46E+15,0.325745,0.123779,-0.248169,-0.90387,0.325745 0.123779 -0.248169
1.46E+15,0.326172,0.123596,-0.248291,-0.903748,0.326172 0.123596 -0.248291
1.46E+15,0.326599,0.123657,-0.248413,-0.903564,0.326599 0.123657 -0.248413
1.46E+15,0.326721,0.123901,-0.248474,-0.903442,0.326721 0.123901 -0.248474
1.46E+15,0.326782,0.124023,-0.248596,-0.903381,0.326782 0.124023 -0.248596
1.46E+15,0.327026,0.12439,-0.248413,-0.903259,0.327026 0.12439 -0.248413
1.46E+15,0.327087,0.124512,-0.248657,-0.903198,0.327087 0.124512 -0.248657
1.46E+15,0.326721,0.124451,-0.248718,-0.90332,0.326721 0.124451 -0.248718
1.46E+15,0.32666,0.124451,-0.248962,-0.903259,0.32666 0.124451 -0.248962
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.327148,0.124329,-0.249207,-0.903015,0.327148 0.124329 -0.249207
1.46E+15,0.327454,0.124451,-0.249207,-0.902893,0.327454 0.124451 -0.249207
1.46E+15,0.32782,0.124573,-0.249268,-0.90271,0.32782 0.124573 -0.249268
1.46E+15,0.32782,0.124573,-0.249268,-0.90271,0.32782 0.124573 -0.249268
1.46E+15,0.32782,0.124512,-0.249268,-0.902771,0.32782 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327576,0.124329,-0.249695,-0.90271,0.327576 0.124329 -0.249695
1.46E+15,0.327637,0.12439,-0.25,-0.902649,0.327637 0.12439 -0.25
1.46E+15,0.327698,0.124512,-0.249634,-0.90271,0.327698 0.124512 -0.249634
1.46E+15,0.326172,0.123779,-0.249756,-0.90332,0.326172 0.123779 -0.249756
1.46E+15,0.325928,0.123047,-0.249939,-0.903442,0.325928 0.123047 -0.249939
1.46E+15,0.326233,0.122803,-0.249817,-0.903381,0.326233 0.122803 -0.249817
1.46E+15,0.326111,0.122803,-0.249817,-0.903442,0.326111 0.122803 -0.249817
1.46E+15,0.325623,0.122498,-0.25,-0.903625,0.325623 0.122498 -0.25
1.46E+15,0.325256,0.12207,-0.25,-0.903809,0.325256 0.12207 -0.25
1.46E+15,0.325378,0.122314,-0.25,-0.903687,0.325378 0.122314 -0.25
1.46E+15,0.325562,0.122559,-0.250183,-0.903564,0.325562 0.122559 -0.250183
1.46E+15,0.325378,0.122559,-0.250549,-0.903564,0.325378 0.122559 -0.250549
1.46E+15,0.3255,0.122559,-0.25116,-0.90332,0.3255 0.122559 -0.25116
1.46E+15,0.32605,0.123169,-0.251831,-0.902832,0.32605 0.123169 -0.251831
1.46E+15,0.326904,0.125183,-0.251892,-0.902222,0.326904 0.125183 -0.251892
1.46E+15,0.327271,0.125061,-0.253357,-0.901733,0.327271 0.125061 -0.253357
1.46E+15,0.326904,0.124451,-0.253418,-0.901917,0.326904 0.124451 -0.253418
1.46E+15,0.325806,0.12439,-0.253113,-0.902405,0.325806 0.12439 -0.253113
1.46E+15,0.325989,0.125305,-0.252869,-0.902283,0.325989 0.125305 -0.252869
1.46E+15,0.325012,0.125854,-0.252747,-0.902588,0.325012 0.125854 -0.252747
1.46E+15,0.324768,0.126099,-0.252686,-0.902649,0.324768 0.126099 -0.252686
1.46E+15,0.325439,0.126404,-0.252686,-0.902405,0.325439 0.126404 -0.252686
1.46E+15,0.326294,0.126465,-0.252869,-0.902039,0.326294 0.126465 -0.252869
1.46E+15,0.32666,0.126587,-0.25293,-0.901855,0.32666 0.126587 -0.25293
1.46E+15,0.32666,0.126587,-0.25293,-0.901855,0.32666 0.126587 -0.25293
1.46E+15,0.326599,0.126587,-0.25293,-0.901855,0.326599 0.126587 -0.25293
1.46E+15,0.326599,0.126526,-0.252991,-0.901855,0.326599 0.126526 -0.252991
1.46E+15,0.32666,0.126709,-0.253113,-0.901794,0.32666 0.126709 -0.253113
1.46E+15,0.326538,0.127014,-0.253235,-0.901733,0.326538 0.127014 -0.253235
1.46E+15,0.326294,0.127197,-0.253357,-0.901794,0.326294 0.127197 -0.253357
1.46E+15,0.326233,0.12738,-0.253479,-0.901733,0.326233 0.12738 -0.253479
1.46E+15,0.326416,0.127686,-0.253662,-0.90155,0.326416 0.127686 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326538,0.127869,-0.253662,-0.901489,0.326538 0.127869 -0.253662
1.46E+15,0.326233,0.12793,-0.253784,-0.90155,0.326233 0.12793 -0.253784
1.46E+15,0.326233,0.12793,-0.253784,-0.901611,0.326233 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326233,0.12793,-0.253784,-0.901611,0.326233 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326233,0.127991,-0.253845,-0.90155,0.326233 0.127991 -0.253845
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326477,0.128052,-0.254089,-0.901367,0.326477 0.128052 -0.254089
